date,Strategy_PnL_Daily,Strategy_PnL_Cumulative,SPX_PnL_Daily,SPX_PnL_Cumulative
2017-06-02,-0.0103221544766848,-0.1954160335475828,0.003707727381216941,0.20764289515664114
2017-06-05,-0.044536101715628953,-0.23995213526321174,-0.0012176772294358873,0.20642521792720525
2017-06-06,0.0,-0.23995213526321174,-0.0027790320594393014,0.20364618586776595
2017-06-07,0.0,-0.23995213526321174,0.001568333655781684,0.20521451952354763
2017-06-08,0.010213764025416685,-0.22973837123779506,0.0002671445128517025,0.20548166403639934
2017-06-09,0.0081577158395649,-0.22158065539823016,-0.0008299812227020587,0.20465168281369728
2017-06-12,-0.006076589530561016,-0.22765724492879116,-0.000978710980068076,0.2036729718336292
2017-06-13,-0.0016322311057896,-0.22928947603458077,0.004511420562363311,0.2081843923959925
2017-06-14,0.012121212121212,-0.21716826391336877,-0.0009957588050893973,0.20718863359090312
2017-06-15,0.004839611332495675,-0.2123286525808731,-0.002239614097263254,0.20494901949363986
2017-06-16,-0.011279005441157567,-0.22360765802203067,0.00028366345181418673,0.20523268294545405
2017-06-19,-0.0076605774896875,-0.23126823551171816,0.00834720424141544,0.2135798871868695
2017-06-20,-0.0086395157273667,-0.23990775123908487,-0.006696665117833511,0.20688322206903598
2017-06-21,0.00534454999601275,-0.23456320124307212,-0.0005826764545369123,0.20630054561449906
2017-06-22,0.010438619955077999,-0.22412458128799412,-0.00045573798760889517,0.20584480762689017
2017-06-23,-0.003686812763244433,-0.22781139405123854,0.0015608954610804027,0.20740570308797057
2017-06-26,0.0176084195415571,-0.21020297450968145,0.00031579379075585834,0.20772149687872643
2017-06-27,-0.0186458979483998,-0.22884887245808125,-0.008072749039592986,0.19964874783913344
2017-06-28,-0.0095238095238094,-0.23837268198189066,0.0088080417296994,0.20845678956883285
2017-06-29,0.0098627787307032,-0.22850990325118745,-0.008600027041533398,0.19985676252729945
2017-06-30,-0.0512507626601586,-0.2797606659113461,0.0015332479232963436,0.2013900104505958
2017-07-03,-0.0219496449322143,-0.30171031084356037,0.0023107934687074394,0.20370080391930323
2017-07-05,-0.011455889239122366,-0.31316620008268276,0.0014532669688471778,0.2051540708881504
2017-07-06,-0.0034812112568247,-0.31664741133950747,-0.00936880791271677,0.19578526297543364
2017-07-07,0.0035125561949547004,-0.31313485514455275,0.006403153854134258,0.2021884168295679
2017-07-10,0.0093740550347747,-0.3037608001097781,0.0009277661864273146,0.2031161830159952
2017-07-11,0.0334223366514092,-0.27033846345836887,-0.0007827208199616686,0.20233346219603354
2017-07-12,0.0168609168609169,-0.253477546597452,0.007305619802682184,0.20963908199871573
2017-07-13,0.0,-0.253477546597452,0.00187455233807432,0.21151363433679005
2017-07-14,0.0109973045822102,-0.24248024201524176,0.0046735271648765675,0.2161871615016666
2017-07-17,-0.0103857566765578,-0.25286599869179954,-5.286121491343554e-05,0.21613430028675318
2017-07-18,0.0,-0.25286599869179954,0.0005977699520971491,0.21673207023885033
2017-07-19,-0.0202686466229476,-0.2731346453147471,0.0053726514969865136,0.22210472173583684
2017-07-20,-0.004838671471753079,-0.2779733167865002,-0.00015360796821128897,0.22195111376762555
2017-07-21,0.02048297942707465,-0.25749033735942556,-0.0003679071741898854,0.22158320659343567
2017-07-24,-0.005371905581111834,-0.2628622429405374,-0.0010636834995592093,0.22051952309387646
2017-07-25,0.0050895381715363,-0.2577727047690011,0.002923183435833865,0.22344270652971032
2017-07-26,-0.0018865767207867,-0.2596592814897878,0.0002825850883885206,0.22372529161809884
2017-07-27,0.0017924813354063996,-0.2578668001543814,-0.0009726252406339064,0.22275266637746494
2017-07-28,-0.00260991977649424,-0.2604767199308756,-0.0013411865461215866,0.22141147983134335
2017-07-31,-0.003498669106690175,-0.2639753890375658,-0.0007281258848751415,0.2206833539464682
2017-08-01,-0.009567024800344125,-0.2735424138379099,0.002449095251588762,0.22313244919805697
2017-08-02,0.007506679624527824,-0.26603573421338206,0.0004926605689827834,0.22362510976703975
2017-08-03,0.0019358279938769506,-0.26409990621950513,-0.0021835911800677232,0.22144151858697203
2017-08-04,-0.002374372813925114,-0.26647427903343024,0.0018890363083294837,0.22333055489530151
2017-08-07,-0.0037992718421099325,-0.27027355087554017,0.001647266869345021,0.22497782176464654
2017-08-08,0.0037203630662684005,-0.2665531878092718,-0.002414436638168982,0.22256338512647755
2017-08-09,-0.0016478796313839665,-0.26820106744065575,-0.0003636481179190021,0.22219973700855855
2017-08-10,0.006270958629668517,-0.2619301088109872,-0.01447441815345063,0.20772531885510792
2017-08-11,0.002464836058228822,-0.2594652727527584,0.0012755258980974293,0.20900084475320535
2017-08-14,0.0112844341188184,-0.24818083863393997,0.01004374682548792,0.21904459157869327
2017-08-15,0.0029537249753856,-0.24522711365855437,-0.0004988158193557357,0.21854577575933753
2017-08-16,-0.0084330794341674,-0.25366019309272175,0.0014201029777529683,0.2199658787370905
2017-08-17,-0.0023061884173074003,-0.25596638151002915,-0.015436913265616137,0.20452896547147437
2017-08-18,0.0016479717061215666,-0.2543184098039076,-0.0018353833934839914,0.20269358207799038
2017-08-21,0.0016704493419962664,-0.2526479604619113,0.0011626229102676966,0.20385620498825807
2017-08-22,0.0084427599098553,-0.244205200552056,0.009940824503679613,0.21379702949193768
2017-08-23,0.019982029407925567,-0.22422317114413043,-0.003453604674394928,0.21034342481754276
2017-08-24,-0.01253058958733744,-0.23675376073146787,-0.002074434133647607,0.20826899068389515
2017-08-25,-0.006538277060750299,-0.24329203779221817,0.0016728373042720346,0.20994182798816718
2017-08-28,0.0021113249819610666,-0.2411807128102571,0.00048709604797259054,0.21042892403613978
2017-08-29,-0.010821128367565665,-0.25200184117782276,0.0008427977612674997,0.21127172179740727
2017-08-30,0.0040545521562845,-0.24794728902153826,0.004615133058087695,0.21588685485549497
2017-08-31,-0.007523618571049698,-0.25547090759258795,0.005721051924853171,0.22160790678034814
2017-09-01,0.0184272551960574,-0.23704365239653055,0.0019824813383773066,0.22359038811872545
2017-09-05,-0.02971149166997755,-0.2667551440665081,-0.007550826754961659,0.2160395613637638
2017-09-06,0.03468581552080642,-0.23206932854570167,0.003128750737433128,0.21916831210119692
2017-09-07,0.0235223160434258,-0.20854701250227586,-0.00017845989113951521,0.2189898522100574
2017-09-08,0.00713017648299535,-0.2014168360192805,-0.001488783416494277,0.21750106879356312
2017-09-11,0.02817352725089105,-0.17324330876838945,0.01083922760346634,0.22834029639702946
2017-09-12,0.0,-0.17324330876838945,0.003363999180100441,0.2317042955771299
2017-09-13,-0.0864864864864865,-0.25972979525487594,0.0007570659488558285,0.23246136152598573
2017-09-14,-0.0050800101600202,-0.2648098054148961,-0.0011007176679195263,0.2313606438580662
2017-09-15,-0.00684639749313875,-0.2716562029080349,0.0018472363580994688,0.23320788021616567
2017-09-18,0.018684044923231426,-0.25297215798480344,0.0014558660603223306,0.234663746276488
2017-09-19,0.0,-0.25297215798480344,0.0011102812845715793,0.23577402756105958
2017-09-20,0.0161157682914804,-0.23685638969332304,0.0006343127281429606,0.23640834028920255
2017-09-21,0.0,-0.23685638969332304,-0.003045960514145296,0.23336237977505725
2017-09-22,-0.0102074571145032,-0.24706384680782623,0.0006478445173156988,0.23401022429237295
2017-09-25,0.00049557195957525,-0.24656827484825097,-0.002222026840165925,0.23178819745220702
2017-09-26,-0.002828722110281833,-0.24939699695853282,7.209632068461147e-05,0.23186029377289163
2017-09-27,-0.0011330160888285,-0.25053001304736133,0.004085163646849521,0.23594545741974116
2017-09-28,-0.0019658543064406332,-0.252495867353802,0.0012046078243665992,0.23715006524410776
2017-09-29,0.0,-0.252495867353802,0.0037050907149631662,0.24085515595907092
2017-10-02,0.003001524725556633,-0.24949434262824535,0.0038739997459671383,0.24472915570503806
2017-10-03,0.0179083479350786,-0.23158599469316676,0.002158853672423522,0.24688800937746158
2017-10-04,0.0,-0.23158599469316676,0.0012467548864110167,0.2481347642638726
2017-10-05,0.0,-0.23158599469316676,0.005646756562926125,0.2537815208267987
2017-10-06,0.0053349109723757,-0.22625108372079106,-0.0010736382622734686,0.25270788256452525
2017-10-09,-0.004908412939561775,-0.23115949666035282,-0.001804395664743219,0.25090348689978204
2017-10-10,-0.0008216353301045665,-0.2319811319904574,0.002322446782173193,0.25322593368195523
2017-10-11,-0.0208695652173912,-0.2528506972078486,0.001803468933287311,0.25502940261524254
2017-10-12,-0.0010747430281267,-0.2539254402359753,-0.0016867300136190755,0.25334267260162346
2017-10-13,0.013251552305101,-0.2406738879308743,0.0008781111202582625,0.2542207837218817
2017-10-16,0.0050445103857565,-0.23562937754511779,0.0017507647356032052,0.25597154845748493
2017-10-17,0.016978516978517,-0.2186508605666008,0.0006724949562879612,0.2566440434137729
2017-10-18,0.0,-0.2186508605666008,0.0007423730932734074,0.2573864165070463
2017-10-19,-0.0027087316762268,-0.22135959224282759,0.0003279635804251946,0.2577143800874715
2017-10-20,-0.008141208298146832,-0.2295008005409744,0.005116896296007312,0.2628312763834788
2017-10-23,-0.005654359314103228,-0.23515515985507765,-0.0039724915637947555,0.25885878481968405
2017-10-24,-0.008015065280978933,-0.24317022513605657,0.0016179463387628878,0.26047673115844694
2017-10-25,0.02724725836281973,-0.21592296677323686,-0.004663057143858063,0.2558136740145889
2017-10-26,-0.0016957397050164445,-0.2176187064782533,0.0012709461705413538,0.25708462018513023
2017-10-27,-0.006221115434814819,-0.22383982191306812,0.008072957350414134,0.26515757753554436
2017-10-30,-0.0030672245762712992,-0.2269070464893394,-0.0031924744388955872,0.2619651030966488
2017-10-31,-0.0009056021507586248,-0.22781264864009804,0.0009444852555358096,0.2629095883521846
2017-11-01,-0.00320570119194154,-0.2310183498320396,0.001592072256781707,0.2645016606089663
2017-11-02,0.02429786170986017,-0.2067204881221794,0.00018996960486306058,0.26469163021382935
2017-11-03,-0.00698571731319869,-0.2137062054353781,0.0030970792875555375,0.2677887095013849
2017-11-06,0.0029256543172854754,-0.21078055111809263,0.0012713305304810074,0.2690600400318659
2017-11-07,-0.02030949813231345,-0.23109004925040608,-0.00018910668318461443,0.2688709333486813
2017-11-08,0.0,-0.23109004925040608,0.0014436587098169973,0.2703145920584983
2017-11-09,-0.013731599781054567,-0.24482164903146064,-0.003761977813581785,0.2665526142449165
2017-11-10,-0.018520115001018248,-0.2633417640324789,-0.0008976174447306029,0.2656549968001859
2017-11-13,0.011446792680087733,-0.25189497135239114,0.0009836192541532451,0.26663861605433914
2017-11-14,0.009852425218842734,-0.24204254613354842,-0.002309620711533511,0.26432899534280563
2017-11-15,0.001042199994084875,-0.24100034613946356,-0.005525675974360822,0.2588033193684448
2017-11-16,-0.0044719642242861,-0.24547231036374967,0.008196146017733552,0.26699946538617836
2017-11-17,-0.0438988095238095,-0.28937111988755915,-0.0026260422951377427,0.2643734230910406
2017-11-20,0.0171190239043824,-0.27225209598317673,0.001275762452255913,0.26564918554329653
2017-11-21,-0.0083421541700975,-0.2805942501532742,0.006541086075890767,0.2721902716191873
2017-11-22,0.006383397616908067,-0.2742108525363661,-0.0007502799121211767,0.2714399917070661
2017-11-24,0.0289533211819931,-0.24525753135437303,0.002056155374497548,0.27349614708156367
2017-11-27,0.0,-0.24525753135437303,-0.0003842577293442506,0.2731118893522194
2017-11-28,0.0,-0.24525753135437303,0.00984846737551015,0.28296035672772957
2017-11-29,0.0017171020137141668,-0.24354042934065886,-0.00036923685973555553,0.282591119867994
2017-11-30,-0.021367126909177414,-0.2649075562498363,0.008190946928299692,0.2907820667962937
2017-12-01,0.0,-0.2649075562498363,-0.00202449028924534,0.28875757650704836
2017-12-04,-0.0234048481471162,-0.2883124043969525,-0.0010521455442770167,0.28770543096277135
2017-12-05,0.012198521296697202,-0.2761138831002553,-0.003739429575970621,0.2839660013868007
2017-12-06,-0.006350833570847267,-0.28246471667110257,-0.00011408709408766704,0.28385191429271306
2017-12-07,0.0105687381470029,-0.2718959785240997,0.0029323728639507607,0.2867842871566638
2017-12-08,0.0,-0.2718959785240997,0.005506298872194781,0.2922905860288586
2017-12-11,0.0,-0.2718959785240997,0.0032019611540636816,0.2954925471829223
2017-12-12,0.0,-0.2718959785240997,0.0015488780033008354,0.2970414251862231
2017-12-13,0.0060614807331503,-0.26583449779094936,-0.0004729534441145766,0.29656847174210854
2017-12-14,0.0245037980887037,-0.24133069970224566,-0.004070826370242253,0.2924976453718663
2017-12-15,0.0175202156334231,-0.22381048406882256,0.008974325134520456,0.30147197050638674
2017-12-18,0.0082197779986189,-0.21559070607020367,0.005362862086620401,0.30683483259300715
2017-12-19,0.0,-0.21559070607020367,-0.003230291135099761,0.3036045414579074
2017-12-20,-0.0015919664684991498,-0.21718267253870283,-0.0008279040973793172,0.30277663736052807
2017-12-21,-0.006535295836112833,-0.22371796837481567,0.0019856303069889503,0.304762267667517
2017-12-22,-0.0010190846766722,-0.22473705305148786,-0.0004581739347455649,0.30430409373277145
2017-12-26,0.0,-0.22473705305148786,-0.0010583824636460903,0.30324571126912536
2017-12-27,0.0,-0.22473705305148786,0.00079089722066783,0.3040366084897932
2017-12-28,0.0,-0.22473705305148786,0.0018340279279212002,0.3058706364177144
2017-12-29,0.0,-0.22473705305148786,-0.005183178668968558,0.30068745774874583
2018-01-02,0.0,-0.22473705305148786,0.008303380074131894,0.30899083782287773
2018-01-03,0.0,-0.22473705305148786,0.006398818907860759,0.3153896567307385
2018-01-04,-0.02482845187876275,-0.24956550493025062,0.004028661363921104,0.3194183180946596
2018-01-05,-0.0165919848883979,-0.2661574898186485,0.007033799683552555,0.32645211777821215
2018-01-08,0.0,-0.2661574898186485,0.0016623225124401397,0.3281144402906523
2018-01-09,0.0,-0.2661574898186485,0.0013029031448006378,0.3294173434354529
2018-01-10,0.0239688715953308,-0.24218861822331772,-0.0011122055472160275,0.3283051378882369
2018-01-11,0.0096364432763908,-0.23255217494692693,0.007033618001404562,0.33533875588964146
2018-01-12,-0.0094953586136636,-0.24204753356059053,0.006749627831013516,0.342088383720655
2018-01-16,-0.00606251680021675,-0.24811005036080727,-0.0035244630756861017,0.3385639206449689
2018-01-17,-0.017378497790869,-0.2654885481516763,0.009415002053003496,0.34797892269797237
2018-01-18,0.0220945647370746,-0.24339398341460167,-0.001616379310344751,0.3463625433876276
2018-01-19,0.0199292660379094,-0.22346471737669227,0.004385228178396927,0.35074777156602455
2018-01-22,-0.0266429840142095,-0.25010770139090177,0.008066754439027823,0.35881452600505237
2018-01-23,0.0,-0.25010770139090177,0.002174396481431362,0.36098892248648373
2018-01-24,0.0,-0.25010770139090177,-0.0005600307136341964,0.36042889177284954
2018-01-25,-0.004183087541338242,-0.25429078893224,0.0006026346765155566,0.3610315264493651
2018-01-26,0.015430860943025999,-0.238859927989214,0.011841155234656897,0.372872681684022
2018-01-29,-0.0066445182724251,-0.2455044462616391,-0.006731944014173874,0.3661407376698481
2018-01-30,-0.006493258700232325,-0.2519977049618714,-0.010898781509218525,0.3552419561606296
2018-01-31,-0.012782570113332017,-0.2647802750752034,0.0004889403811609849,0.3557308965417906
2018-02-01,-0.03780672605735183,-0.3025870011325552,-0.0006480605989779287,0.35508283594281265
2018-02-02,0.021878881932110825,-0.28070811920044436,-0.021208513171602883,0.33387432277120976
2018-02-05,-0.006104624052769097,-0.28681274325321343,-0.040979244278871785,0.292895078492338
